thisRow.t,notes,block,Trialtype,withinblocktrial,RTdec,resp,cor,dots direction,cor_resp,coherence,scale,SR_conf,RTrating,interval,interTrial.interval,subject,age,gender,handedness,
,,8,Main,27,0.6433312999979535,up,1,90,up,0.7373469387755102,conf,0.8400000000000001,1.1834333999977389,3.487992654785554,3.5860504961501554,0,22,M,R,
,,8,Main,28,0.9680170000028738,up,0,270,down,0.333265306122449,conf,-0.31999999999999995,1.3509131999999227,1.9951409507835374,3.5642965569891985,0,22,M,R,
,,8,Main,29,0.6074269999990065,up,1,90,up,0.7979591836734694,control,0.43999999999999995,1.2131021000022884,1.636409618679279,2.9903735095186432,0,22,M,R,
,,8,Main,30,0.8449860000000626,up,1,90,up,0.656530612244898,conf,0.8,1.0045705000011367,4.500475045557639,1.8942322296444927,0,22,M,R,
,,8,Main,31,0.7923154999989492,up,1,90,up,0.656530612244898,conf,0.8200000000000001,1.392340200000035,4.7295711491893835,3.0931488050855265,0,22,M,R,
,,8,Main,32,0.6600457000022288,up,1,90,up,0.9393877551020408,conf,0.9199999999999999,1.2524535999982618,2.368301533354692,1.145098899125318,0,22,M,R,
,,8,Main,33,0.8891002000018489,down,1,270,down,0.6161224489795918,conf,0.8799999999999999,1.1148291999998037,3.1859848339877455,1.9314833147676098,0,22,M,R,
,,8,Main,34,0.6861503000000084,up,1,90,up,0.676734693877551,conf,0.96,1.19067449999784,3.8735583858249987,3.659372848409116,0,22,M,R,
,,8,Main,35,0.6130378000016208,up,1,90,up,0.6161224489795918,conf,0.78,1.0384548000001814,2.5836197995750583,3.728610020884063,0,22,M,R,
,,8,Main,36,0.543636599999445,down,1,270,down,1.0,control,0.30000000000000004,1.63054750000083,2.7255432203961414,1.8756774447126028,0,22,M,R,
,,8,Main,37,0.7087995999972918,down,1,270,down,0.656530612244898,conf,0.8999999999999999,1.3283188999994309,3.3065960207233465,1.4307103533089263,0,22,M,R,
,,8,Main,38,0.6893240000026708,down,1,270,down,0.9797959183673469,conf,0.8999999999999999,1.407485199997609,1.8752433001791935,1.7049069988360241,0,22,M,R,
,,8,Main,39,0.6154797999988659,down,1,270,down,0.8383673469387755,conf,0.94,1.2310709999983374,4.297021974339603,1.496596276618613,0,22,M,R,
,,8,Main,40,0.8213696999991953,down,1,270,down,0.030204081632653063,conf,0.8400000000000001,1.1649471999990055,2.0635617542987656,1.90609428674195,0,22,M,R,
,,8,Main,41,0.699513499999739,down,1,270,down,0.9191836734693878,control,0.94,1.2063522000025841,4.939074248999438,2.538058584735123,0,22,M,R,
,,8,Main,42,0.6669000000001688,up,1,90,up,0.6161224489795918,conf,0.8999999999999999,0.7838323000032688,3.1924606420971053,1.7830315518663342,0,22,M,R,
,,8,Main,43,0.7202075000022887,up,1,90,up,0.8585714285714285,conf,0.3600000000000001,2.401770399999805,2.1280234515823526,2.590980329898146,0,22,M,R,
,,8,Main,44,0.9626572000015585,up,0,270,down,0.07061224489795918,conf,0.17999999999999994,0.8663840999979584,3.7578138279153093,2.860354669953498,0,22,M,R,
,,8,Main,45,0.6265798999993422,up,1,90,up,0.7171428571428571,conf,0.8999999999999999,1.069036299999425,4.137558250210462,3.695134174413849,0,22,M,R,
,,9,Main,0,0.7134335999980976,up,1,90,up,0.19183673469387755,conf,0.15999999999999992,0.741085400000884,4.951492365796959,3.036284360753849,0,22,M,R,
,,9,Main,1,0.668750100001489,down,1,270,down,0.6161224489795918,conf,0.8200000000000001,1.0759677999994892,3.3689273167192626,1.4341395125751895,0,22,M,R,
,,9,Main,2,0.7367216000020562,up,1,90,up,0.35346938775510206,conf,0.28,1.0377422000019578,2.1414643002596563,3.2342473104788363,0,22,M,R,
,,9,Main,3,0.919965900000534,up,1,90,up,0.09081632653061224,conf,0.19999999999999996,0.949611999996705,2.5153687253682797,2.277957752363442,0,22,M,R,
,,9,Main,4,0.8559477000017068,up,1,90,up,0.35346938775510206,conf,0.0,0.5566964000026928,4.010196062239228,1.7516002645375157,0,22,M,R,
,,9,Main,5,0.6180108000007749,up,1,90,up,0.8181632653061224,conf,0.96,0.9991306999982044,2.597134374486001,3.147240684859577,0,22,M,R,
,,9,Main,6,0.6914828999979363,down,1,270,down,0.5959183673469388,control,0.78,1.9576703999991878,3.513845253012468,2.4798554426441775,0,22,M,R,
,,9,Main,7,0.8754989999979443,down,1,270,down,0.23224489795918368,conf,0.8,1.0654461000012816,4.439272055192506,3.021120078330522,0,22,M,R,
,,9,Main,8,0.6487877999970806,down,1,270,down,0.6161224489795918,conf,0.8799999999999999,0.9054275999988022,4.8239375544334395,1.5155249117120446,0,22,M,R,
,,9,Main,9,0.9061239999973623,down,0,90,up,0.15142857142857144,conf,0.7,0.8772057000023779,3.189680570039634,3.5716043966322264,0,22,M,R,
,,9,Main,10,0.7503682000024128,up,1,90,up,0.19183673469387755,conf,0.1399999999999999,1.678942200000165,4.499655258923689,2.3304946248273826,0,22,M,R,
,,9,Main,11,0.9065588999983447,up,0,270,down,0.01,conf,0.0,0.6007895999973698,4.015756642967853,1.5101074678347648,0,22,M,R,
,,9,Main,12,1.4099480000004405,up,0,270,down,0.01,conf,0.6200000000000001,2.169735199997376,3.7679784401804057,1.4296638266754542,0,22,M,R,
,,9,Main,13,0.872876699999324,up,0,270,down,0.07061224489795918,control,0.0,0.3829384000018763,4.41856171403251,1.7685311199315796,0,22,M,R,
,,9,Main,14,0.6506891999997606,down,1,270,down,0.39387755102040817,conf,0.15999999999999992,0.7235049999981129,4.458184941345231,2.1368172300966943,0,22,M,R,
,,9,Main,15,0.6493436999990081,up,1,90,up,0.7777551020408163,control,0.74,1.2759163000009721,2.468490127536541,2.494733272778821,0,22,M,R,
,,9,Main,16,0.604639799999859,up,1,90,up,0.7171428571428571,conf,1.0,1.2843156999988423,3.6672511601483744,2.726273320085841,0,22,M,R,
,,9,Main,17,0.7771801999988384,up,1,90,up,0.07061224489795918,control,0.96,2.396856999999727,2.508502739576975,3.213607594817766,0,22,M,R,
,,9,Main,18,0.9403463000016927,down,1,270,down,0.07061224489795918,conf,0.6799999999999999,1.6839737000009336,3.4840408879543494,2.954561422767969,0,22,M,R,
,,9,Main,19,0.5933283000013034,down,1,270,down,0.656530612244898,conf,0.74,0.9558993999999075,2.5314388901125584,1.3414202873601522,0,22,M,R,
,,9,Main,20,0.6279839000017091,down,1,270,down,0.4746938775510204,control,0.8799999999999999,1.0172713000029034,2.137411538932373,2.4747143854238254,0,22,M,R,
,,9,Main,21,0.6963592000029166,up,1,90,up,0.9393877551020408,conf,0.96,1.1075891999971645,4.3848409193256295,2.3675442765966994,0,22,M,R,
,,9,Main,22,0.9873200000001816,down,1,270,down,0.333265306122449,conf,0.5,0.9082837000023574,2.188494470634756,1.323421952650364,0,22,M,R,
,,9,Main,23,0.6126594000015757,down,0,90,up,0.5353061224489796,conf,-0.88,1.024531199997,1.9167142761253524,2.883710262312361,0,22,M,R,
,,9,Main,24,0.6345600000022387,down,1,270,down,0.4746938775510204,conf,0.8799999999999999,0.7720767999999225,1.7862994286323326,2.5085664457784778,0,22,M,R,
,,9,Main,25,1.0814450999969267,up,0,270,down,0.15142857142857144,control,-0.43999999999999995,1.8603665999980876,2.112410358766181,3.5490908493532523,0,22,M,R,
,,9,Main,26,0.6735134999980801,up,1,90,up,0.8989795918367347,control,0.9199999999999999,0.8756815000015195,2.5921350402905343,2.719012483217229,0,22,M,R,
,,9,Main,27,0.6274266000000353,up,1,90,up,1.0,conf,0.96,0.7954793999997491,4.060630002200685,3.556221369425778,0,22,M,R,
,,9,Main,28,0.8785647000004246,up,0,270,down,0.01,conf,0.0,0.43874199999845587,3.532532906777787,2.3246759937758124,0,22,M,R,
,,9,Main,29,0.8285393999976804,down,1,270,down,0.656530612244898,conf,0.8600000000000001,2.159126299997297,2.0132879425686605,1.8178005498309506,0,22,M,R,
,,9,Main,30,0.7178201999995508,up,1,90,up,0.6161224489795918,conf,0.76,0.7271474999979546,1.6840399693285306,2.7350417599624874,0,22,M,R,
,,9,Main,31,0.788092399998277,down,1,270,down,0.05040816326530612,conf,0.21999999999999997,1.2254039000035846,3.523776180643539,1.900475158420837,0,22,M,R,
,,9,Main,32,0.8880073000000266,up,1,90,up,0.23224489795918368,conf,0.3400000000000001,1.2378203999978723,4.146517746497196,2.981511592879833,0,22,M,R,
,,9,Main,33,0.6235144999991462,up,1,90,up,0.5959183673469388,conf,0.6399999999999999,1.2799578000012843,3.587155730858258,2.9328204084451452,0,22,M,R,
,,9,Main,34,0.6380989999997837,down,1,270,down,0.5353061224489796,conf,0.6200000000000001,1.06619370000044,4.149349215263541,1.3041359425335242,0,22,M,R,
,,9,Main,35,0.7469288000029337,up,1,90,up,0.333265306122449,conf,0.7,1.3016145000001416,1.8380222806549469,1.656545508848253,0,22,M,R,
,,9,Main,36,0.5954063999997743,up,1,90,up,0.6363265306122449,conf,0.72,1.993063699999766,3.2993289083366175,2.5149639571939715,0,22,M,R,
,,9,Main,37,0.7216976000017894,down,1,270,down,0.5151020408163265,control,0.43999999999999995,1.6356097999996564,4.3649324862735295,2.6335571416736685,0,22,M,R,
,,9,Main,38,0.6041245000014897,up,1,90,up,0.6161224489795918,conf,0.8999999999999999,1.0569611999999324,3.8082518882353864,3.522763834146283,0,22,M,R,
,,9,Main,39,0.8315532000015082,down,0,90,up,0.030204081632653063,control,-0.42000000000000004,2.0007549000001745,1.724094547733297,1.0972423206853241,0,22,M,R,
,,9,Main,40,1.238321699998778,down,1,270,down,0.5151020408163265,conf,0.72,1.0333122999982152,4.817725607585398,2.349234644210777,0,22,M,R,
,,9,Main,41,0.671580800000811,up,1,90,up,0.39387755102040817,conf,0.48,1.5139297999994596,2.1333238806593644,1.0781615192100658,0,22,M,R,
,,9,Main,42,1.2396911999967415,down,0,90,up,0.01,conf,0.0,0.5850420999995549,1.5291456375433747,2.6770184571245146,0,22,M,R,
,,9,Main,43,0.7441973000022699,down,1,270,down,0.19183673469387755,conf,0.21999999999999997,2.2215443999994022,1.5829048730762305,3.369213183556185,0,22,M,R,
,,9,Main,44,0.6850424999975075,down,1,270,down,0.6161224489795918,conf,0.0,0.9839831999997841,4.063055865971993,1.8091634736138076,0,22,M,R,
,,9,Main,45,0.6041121999987809,down,1,270,down,0.9393877551020408,control,0.96,2.0260352000004787,1.5718046732301572,2.7448854527704,0,22,M,R,
